0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.7331690695755957,-1.0236104174898017,-0.737999350532546,-0.7075611092562052,0.3665994050146496,-0.48695374934929003,-0.5602043691229205,-0.4928212946551626,0.2573274389858524,-0.14920473922541205,-0.5420598818786201,-0.3133796519086859,-0.5958097393055579,-0.5013284476388027,-0.12523439603326875,-0.719797964594059,-0.34522065878037334,-0.2759258703403192,-0.49669013368992926,-0.37916107020693585,-0.7361613037835054,-0.6969726922713448,-0.775708733263187,-0.6809749681431236,0.3051109034206889,-0.5884093018331609,-0.4202506079448052,-0.25761463874010215,-0.387198734091604,-0.30523587142330927
0.14937775397138675,-0.9484657070578484,0.16257668158014452,-0.004944049144801998,1.2054130259720275,0.6043394639638855,0.14640780872746445,0.5774447692739997,1.1198309608743653,0.10936305512790818,0.4200679363084838,-0.8595007955941161,0.5136400465598907,0.0782113478644524,-0.5056970343725705,1.0304911932005902,0.37786493190199094,0.7007292548375571,0.4835290005390681,0.3896659029337751,0.029897254515817342,-1.1835275667873801,0.0786532035907458,-0.12414591228496834,-0.17764352969799535,0.3762788153528168,-0.039426722069268026,0.4076287433370584,0.44940541243758814,0.0692099175941576
0.8339172773635967,0.4477714932261842,0.8217654393320365,0.758036284453371,1.1137779245229025,0.05106827197601624,0.7873469143547912,1.320289655241762,-0.32014273017555517,-0.29010966086738943,1.5679885529155813,1.6673988313386685,1.6929518020240093,1.1443821149853952,-0.19348029389829097,-0.40701073758867096,0.3983383977900373,0.8922612972144176,-0.2980323891528524,-0.024461606176534794,0.995255600340167,1.2756362227156974,1.09118593380333,0.8730745649157818,0.5637293497342702,-0.28690425658127267,0.5870285701959904,1.0634165798642916,-0.45763152671521246,-0.42365999144389405
0.6755114372397798,-0.20913871732411612,0.6079300344468312,0.5277403832360748,0.05363028929609841,-0.35792230528144753,-0.36794770349282285,0.0005105355380618998,-1.1789445202104687,-0.9844658726701243,-0.23039528899153236,0.41466083551770205,-0.2527561870971627,-0.14217702507340518,0.07093134903768834,-0.4026130261369256,-0.42990635859001963,-0.23318731542977988,-0.474471833314072,-0.6718161601287523,0.40150831667185727,0.005645533300962666,0.312314602870573,0.24266835350484914,0.08528522405414522,-0.5263159061018804,-0.4873708178303686,-0.33158140634840627,-0.8510244416129228,-1.060894542030849
0.5708504357294002,-0.3085236569276671,0.6243789117456935,0.439341086992417,0.556918461870525,1.0344442775233604,0.5943382669816815,0.7555204771296865,0.6830266021497109,0.354857196957745,-0.24886151033550719,-0.9530022547024926,-0.3366948222119828,-0.10736622542635788,-0.9418773381185808,0.18173288301373774,-0.17181660678919283,-0.43310877784463525,-0.4627092037033241,0.006934342167568089,0.8333245229760831,0.3041758122413098,0.7766417424651011,0.6927033826140703,0.5507984274185914,2.1142537577283504,1.2315729970403368,1.1198448355654724,2.37170528916483,2.2442662553055603
-1.0245226683747595,-0.1315699839750031,-1.0262659251951016,-0.9135400519598739,0.7542863726840265,-0.7078712217684745,-0.8147501891325217,-0.790218080012988,-1.2270670343072525,0.4783305819017465,-0.9479398897859882,0.639790562302919,-0.9352137856393958,-0.7063520538358946,0.604370299499551,-0.8802044897964705,-0.4373512552765819,-0.41221437322170495,-0.34769682528712187,-0.17994630273780648,-1.0662515768718315,-0.14444427544805147,-1.078869420533937,-0.8888482911126211,0.4085582819461219,-0.9328035998066553,-0.8780485217529352,-0.7273417402526319,-1.1619594529512882,-0.2866263668486462
-0.06560160048236524,-0.7254555986791488,-0.14172754844880092,-0.1631473204158141,-1.8213648634321589,-1.0689637629704516,-0.8463334223390306,-1.030749701103525,-0.7643505526074065,-1.1573286115917263,-0.5499739767403237,-1.0690166864893906,-0.5838185057177264,-0.39329493149279404,-1.09254581794619,-0.6170014594095115,-0.38151453012736464,-0.7577635042206198,-0.5358988990590894,-0.6834027601128857,-0.1424140201151957,-0.8981919963084851,-0.21312397961252597,-0.22826115909872874,-2.025041297864677,-0.8118174988457063,-0.7596598962313776,-1.0309867594446602,-0.5967792389716079,-0.9740501873490871
0.5793364628788907,0.578668730752812,0.5914811571479697,0.44677921547893806,0.33135513522652443,0.4968132605740168,0.2045610635204015,0.2018810307585912,1.2827071624327107,-0.5515827113370391,0.12498525646496549,0.09875299309328409,0.00792280394265135,0.1002982000543031,-0.7137316312461399,-0.3218050782111049,-0.3098573995192023,-0.4071490630100857,-0.6822782897706193,-0.5327769603191537,0.6796976034255409,1.033183454736521,0.6867719735113214,0.539119999664098,0.33097274805204774,0.3545141199418524,0.14527286258036748,0.2779962640235359,1.0145856264172683,-0.41238150382288646
1.826782453853952,-0.33518790901642453,1.6894437168470038,1.9235338019182964,-0.8006908103680555,-0.4760056268223215,-0.01351364195311212,0.5652797136501374,-0.005495522619659793,-0.8769713963659356,0.5406636675344428,-0.8654921512263033,0.29675512601476545,0.8301246202406724,-0.5989993971542191,-0.6758208500766054,-0.4212206457890303,0.25276588299746144,-0.8730942812338643,-0.09958762542849546,1.8256713816944465,-0.3308195324660579,1.5585087323629854,1.9338714192446602,-0.3457455198018237,-0.4066100813415766,-0.1289203352500193,1.113744483597777,-0.23946165688111007,0.3111334770647804
-0.7275117181426023,-2.0441240656140685,-0.7437564575871477,-0.6995508170399514,-0.713989906689267,-0.8464822730474143,-0.9313073592993997,-1.0203964622747062,0.07224084630591394,-0.24798344718061285,-1.0131369569800222,-1.5439677875136875,-0.8976760109296626,-0.7217648354727251,-0.9619884481174521,-0.658230004269624,-0.6870654983050261,-1.1295889319423102,-0.032719743488203695,-0.6901304633294791,-0.8005185268384623,-2.0692223722623315,-0.7652239268852458,-0.7238354471059066,-0.9750504058315372,-0.5602432254189718,-0.8827612173406452,-1.0038401931884164,0.8599770572434965,-0.5167075143172104
